siteid,name,latitude,longitude
HIO,Portland-Hillsboro,45.54039389,57.0501742
HJH,Hebron Municipal,40.15225,82.41302778
HJO,Hanford Municipal,36.31852194,60.3711325
HKA,Blytheville Municipal,35.94040667,90.16919417
HKS,Hawkins,32.3347725,89.77746833
HKY,Hickory Municipal,35.74114639,98.61045111
HLC,Hill City Municipal,39.37883611,80.16850556
HLG,Wheeling-Ohio Cty,40.175,99.35372222
HLN,Helena Regional,46.60681806,68.0172497
HLX,Twin County,36.76611472,99.17643444
HMT,Hemet-Ryan,33.73398167,62.9774742
HMZ,Bedford County,40.08536861,101.48778222
HNB,Huntingburg,38.24902583,93.04628167
HNH,Hoonah,58.09609139,44.5903025
HNL,Honolulu International,21.31869111,22.0775928
HNM,Hana,20.79563722,23.9855622
HNR,Harlan Municipal,41.58438889,84.66036111
HNS,Haines,59.24522806,44.4778914
HNZ,Henderson-Oxford,36.36156111,101.47083361
HOB,Lea County Regional,32.68752778,76.7829722
HOC,Highland County,39.18875944,96.46119306
HOE,Homerville,31.05591667,97.22586111
HOM,Homer,59.64555556,28.5234167
HON,Huron Regional,44.38520056,81.7714575
HOT,Memorial,34.47803389,86.90379167
HOU,William P Hobby,29.64541861,84.72111111
HPB,Hooper Bay,61.52418306,13.8532203
HPN,Westchester Cty,41.06695778,106.29242556
HPT,Hampton Municipal,42.72372361,86.77365944
HQG,Hugoton Municipal,37.16308056,78.6294733
HQM,Bowerman,46.97120167,56.0634419
HQU,Thomson-McDuffie County,33.52972639,97.48321444
HQZ,Mesquite Metro,32.74696278,83.46958278
HRI,Hermiston Muni,45.82822222,60.7408333
HRL,Valley International,26.22850611,82.34560611
HRO,Boone County,36.26152056,86.84527111
HRR,Healy River,63.86620806,31.0310158
HRU,Herington Municipal,38.68322389,83.19199361
HRX,Hereford Municipal,34.85761639,77.6727983
HSA,Stennis International,30.36780778,90.54538917
HSB,Harrisburg-Raleigh,37.8115,91.45086111
HSE,Billy Mitchell,35.2327875,104.382205
HSI,Hastings Municipal,40.60525,81.57211111
HSL,Huslia,65.70055556,23.6125
HSP,Ingalls,37.95144444,100.16610556
HSR,Hot Springs Municipal,43.36824528,76.6118622
HSV,Huntsville International,34.6404475,93.22689056
HTH,Hawthorne Municipal,38.54436583,61.3656997
HTL,Roscommon County,44.35980556,95.32888889
HTO,East Hampton,40.95957778,107.74814944
HTS,Tri-State/Walker-Long,38.36666667,97.44197222
HTW,"Lawrence County Airpark,Inc",38.41924861,97.5056775
HUF,Terre Haute International-Hulman,39.45146361,92.69243889
HUL,Houlton International,46.12308333,112.20794444
HUM,Houma-Terrebonne,29.5665,89.33958333
HUS,Hughes,66.04112167,25.7368097
HUT,Hutchinson Municipal,38.06548306,82.13936639
HVC,Hopkinsville-Christian County,36.85658333,92.54275
HVE,Hanksville,38.41803722,69.2959622
HVN,Tweed-New Haven,41.26389889,107.1129
HVR,Havre City-County,48.542985,70.2376581
HVS,Hartsville Municipal,34.40308333,99.88077778
HWD,Hayward Executive,37.65926528,57.8775917
HWI,Hawk Inlet SPB,58.12744139,45.2440469
HWO,North Perry,26.00142417,99.75947944
HWQ,Wheatland County  At Harlowton,46.4541225,70.1450939
HWV,Brookhaven,40.81676528,107.13795278
HXD,Hilton Head,32.22436111,99.30252778
HXF,Hartford Municipal,43.34927806,91.60887472
HYA,Barnstable Mun Boardman/Polando,41.66933639,109.71964417
HYG,Hydaburg SPB,55.20631611,47.1716869
HYI,San Marcos Municipal,29.89361111,82.13530556
HYL,Hollis SPB,55.48158833,47.3539058
HYR,Sawyer County,46.02585722,88.55575722
HYS,Hays Municipal,38.84494167,80.72596639
HYW,Conway-Horry County,33.8285,100.87783333
HZD,Carroll County,36.08930722,91.53670222
HZE,Mercer County Regional,47.28986111,78.4190556
HZL,Hazleton Muni,40.98677778,104.00511111
HZR,False River Air Park,30.71832333,88.52133028
HZY,Ashtabula County,41.77797528,99.30448667
I05,Sturgis Municipal,37.54083333,92.04816667
I12,Sidney Municipal,40.24127944,95.84898833
I16,Kee,37.60044444,98.44072222
I18,Jackson County,38.92977778,98.18052778
I19,Greene County,39.69172639,96.00976194
I22,Randolph County,40.16885083,95.07414667
I23,Fayette County,39.57040167,96.57947556
I25,Welch Muni,37.41678056,98.47100583
I32,Morehead-Rowan County,38.13341472,96.46203472
I34,Greensburg-Decatur County,39.32691111,94.47747306
I35,Tucker-Guthrie Memorial,36.85981028,96.63898361
I39,Madison County,37.63152778,95.66755556
I40,Richard Downing,40.30918056,98.14661806
I42,Paoli Municipal,38.58338806,93.53751222
I43,James A Rhodes,38.98135194,97.42214333
I50,Stanton,37.85008167,96.15424806
I57,Pike County,39.16693333,97.071825
I63,Mt. Sterling Municipal,39.9875,89.19583333
I66,Clinton,39.50286111,96.13694444
I67,Cincinnati West,39.25894444,95.22569444
I68,Lebanon-Warren County,39.46217306,95.74815278
I69,Clermont County,39.07839722,95.78979278
I74,Grimes,40.12928306,96.2451225
I75,Osceola Municipal,41.05221889,86.31033778
I76,Peru Municipal,40.78631889,93.85361694
I78,Union County,40.22469444,96.64838889
I83,Salem Municipal,38.60200167,93.86002111
I86,Perry County,39.69159667,97.80221417
I88,Pontiac Municipal,40.92372222,91.3745
I93,Breckinridge County,37.78505944,93.55807806
I95,Hardin County,40.61072,96.35640306
IAD,Washington Dulles International,38.94453194,102.54419028
IAG,Niagara Falls Intl,43.10725861,101.05461861
IAH,George Bush Intercontinental,29.98047222,84.66027778
IAN,Bob Baker Memorial,66.97937611,19.5641403
IBM,Robert E. Arraj,41.18805556,76.3226111
ICL,Schenck,40.72178361,84.97357333
ICT,Wichita Mid-Continent,37.64995889,82.56695417
IDA,Idaho Falls Regional,43.51455556,67.9298333
IDI,Indiana Cty/Jimmy Stewart,40.63222222,100.89447222
IDL,Indianola Municipal,33.48574611,89.32112389
IDP,Independence Municipal,37.15837222,84.22161667
IEM,Whittier,60.7772125,31.2784225
IEN,Pine Ridge,43.02257694,77.4889272
IER,Natchitoches Municipal,31.73572,86.90086361
IFA,Iowa Falls Municipal,42.47078639,86.73004639
IFP,Laughlin/Bullhead International,35.15738889,65.4404722
IGG,Igiugig,59.32373528,24.0967267
IGM,Kingman,35.25947222,66.0619444
IGQ,Lansing Municipal,41.53988889,92.46783333
IGT,Nightmute,60.47032722,15.3143586
IIB,Independence Municipal,42.45359833,88.05238167
IIK,Kipnuk,59.93295111,15.9694869
IIY,Washington-Wilkes County,33.77987528,97.18338361
IJD,Windham,41.74404028,107.81976417
IJX,Jacksonville Municipal,39.77429694,89.76143417
IKK,Greater Kankakee,41.07140417,92.15373139
IKV,Ankeny Regional,41.69128556,86.43369667
ILE,Killeen Municipal,31.08583333,82.3135
ILG,New Castle County,39.67872222,104.39347222
ILI,Iliamna,59.75380028,25.0890403
ILM,Wilmington International,34.27061111,102.09744444
IML,Imperial Municipal,40.50930556,78.3794722
IMM,Immokalee,26.43316667,98.59897222
IMS,Madison Municipal,38.75888889,94.53447222
IMT,Ford,45.81835417,91.8854575
IN03,Indianapolis Downtown,39.76587639,93.851125
IND,Indianapolis International,39.71732917,93.70561583
INK,Winkler County,31.77962833,76.7986381
INL,Falls International,48.56618722,86.59693333
INT,Smith Reynolds,36.13372222,99.778
INW,Winslow-Lindbergh Regional,35.02191667,69.2774722
IOB,Mt Sterling-Montgomery County,38.05813889,96.02041667
IOW,Iowa City Municipal,41.63924389,88.45349667
IPJ,Lincoln County,35.48332889,98.83874167
IPL,Imperial County,32.83422028,64.4212544
IPT,Williamsport-Lycoming Cty,41.24183583,103.07890444
IRK,Kirksville Regional,40.09364444,87.45503083
IRS,Kirsch Municipal,41.8128725,94.56093889
ISM,Kissimmee Municipal,28.28980556,98.56291667
ISN,Sloulin Field International,48.17793861,76.3576533
ISO,Kinston Regional Jetport At Stallin,35.32807944,102.38447389
ISP,Long Island - MacArthur,40.7952425,106.89978806
ISQ,Schoolcraft County,45.97464056,93.82816944
ISW,Alexander,44.36033833,90.16102944
ISZ,Cincinnati-Blue Ash,39.24669444,95.61102778
ITH,Tompkins Cty,42.49102778,103.54155556
ITO,Hilo International,19.72026306,24.9515297
ITR,Kit Carson County,39.2425,77.7146111
IWA,Williams Gateway,33.30783333,68.3445278
IWD,Gogebic County,46.52747472,89.86860333
IWH,Wabash Municipal,40.76195972,94.20126583
IWI,Wiscasset,43.96141667,110.28744444
IWK,Wales,65.62394028,11.9008281
IWS,West Houston,29.81819444,84.32738889
IXD,New Century Aircenter,38.83090472,85.10969667
IYK,Inyokern,35.65884306,62.1704878
IYS,Wasilla,61.57196083,30.4594444
IZA,Santa Ynez,34.60682028,59.9244383
IZG,Eastern Slopes Regional,43.99114472,109.05212556
JAC,Jackson Hole,43.60732417,69.2622611
JAN,Jackson International,32.31116667,89.92411111
JAS,Jasper County -Bell,30.89058333,85.96516667
JAU,Campbell County,36.33457556,95.83765528
JAX,Jacksonville International,30.49405556,98.31213889
JBR,Jonesboro Municipal,35.83186111,89.35383333
JCT,Kimble County,30.51126,80.23654472
JDN,Jordan,47.33333417,73.0660436
JEF,Jefferson City Memorial,38.59117917,87.84385611
JER,Jerome County,42.72663639,65.5428494
JES,Jesup-Wayne County,31.55408333,98.11655556
JFK,John F Kennedy Intl,40.63975111,106.22107444
JFX,Walker County,33.90199528,92.68583361
JHM,Kapalua,20.96293639,23.3269683
JHW,Chautauqua Cty,42.15336861,100.741965
JKA,Jack Edwards,30.28951667,92.32628528
JKJ,Moorhead Municipal,46.83919194,83.33686972
JKL,Julian Carroll,37.59386111,96.68275
JLN,Joplin Regional,37.15181361,85.50173167
JMR,Mora Municipal,45.88609722,86.72822167
JMS,Jamestown Municipal,46.92971944,81.32180472
JNU,Juneau International,58.35496194,45.4237236
JNX,Johnston County,35.54094139,101.60967056
JOT,Joliet Park District,41.51805833,91.82474417
JQF,Concord Regional,35.38520694,99.29028611
JRA,Port Authority-W 30th St Midtown Heliport,40.75454583,105.99291611
JRB,Downtown Manhattan/Wall St. Heliport,40.70121361,105.99097167
JRF,Kalaeloa (John Rodgers),21.30735389,21.9296983
JSO,Jacksonville-Cherokee County,31.86933667,84.78260972
JST,Johnstown-Cambria Cty,40.31611111,101.16605556
JVL,Rock County,42.61958222,90.95965972
JVY,Clark County,38.36562278,94.26170361
JWG,Watonga,35.86469444,81.57925
JWN,John C. Tune,36.18236194,93.11327722
JXN,Jackson County Reynolds,42.25978556,95.54059639
JYG,St James Municipal,43.98631833,85.44206278
JYL,Plantation Airpark,32.64544861,98.40350278
JYM,Hillsdale Municipal,41.92126083,95.4142375
JYO,Leesburg Executive,39.07797222,102.4425
JYR,Municipal,40.89675,82.37722222
JZI,Charleston Executive,32.70086111,99.99708333
JZP,Pickens County,34.45147972,95.54340722
JZZ,Koliganek,59.72664194,22.7405278
K01,Farington,40.38750167,84.21083833
K02,Perryville Municipal,37.86866667,90.13786111
K06,Greater Beardstown,39.97338139,89.59626444
K09,Piseco Muni,43.45340222,105.48234917
K15,Linn Creek-Grand Glaize Memorial,38.11045,87.31945417
K20,Wendell H. Ford,37.38783833,96.73794111
K22,Big Sandy Regional,37.75102778,97.36330556
K24,Russell County,37.00888889,94.89722222
K29,Council,64.89788278,16.2965528
K33,Salem Memorial,37.61523333,88.39555833
K34,Municipal,38.80708333,85.04397222
K39,St Clair Memorial,38.37594333,89.02926056
K46,Blair Municipal,41.41805139,83.8863725
K54,Teller,65.24089806,13.6639933
K57,Gould Peterson Municipal,40.44583139,84.63724194
K59,Amelia Earhart,39.57052472,84.81966861
K61,Moritz Memorial,39.47115222,81.87121611
K62,Falmouth Pendleton County,38.70423611,95.60839583
K67,Oswego Municipal,37.15978667,84.95753778
K68,Garnett Municipal,38.27918833,84.78308167
K78,Abilene Municipal,38.90405583,82.76414611
K81,Miami County,38.53751389,85.07475806
K82,Smith Center Municipal,39.76112278,81.20656361
K83,Sabetha Municipal,39.90416667,84.2205675
K88,Allen County,37.87008333,84.61361111
K89,Macon-Fower Memorial,39.72870694,87.535545
K96,Tuscola,39.78086528,91.69384
KAE,Kake SPB,56.97299639,46.0543853
KAL,Kaltag,64.32571917,21.2558525
KCC,Coffman Cove SPB,56.00324444,47.1580311
KCL,Chignik Lagoon,56.31116306,21.4640736
KEB,English Bay,59.35214833,28.0748442
KEK,Ekwok,59.35399444,22.5255908
KFP,False Pass,54.84744583,16.5896778
KGX,Grayling,62.89456056,19.9350958
KIB,Ivanof Bay SPB,55.89753333,20.5113311
KIC,Mesa Del Rey,36.22802139,58.8781386
KKA,Koyuk,64.93404056,18.841855
KKB,Kitoi Bay SPB,58.19094611,27.6295125
KLG,Kalskag,61.53627389,19.6586694
KLL,Levelock,59.11816472,23.1347831
KLS,Kelso-Longview,46.118,57.1016111
KNB,Kanab Muni,37.01110583,67.4688064
KNW,Stuyahok,59.44955333,22.6728092
KOA,Kona International At Keahole,19.73876583,23.9543686
KPB,Point Baker SPB,56.35185972,46.3774136
KPH,Pauloff Harbor SPB,54.45912028,17.3063594
KQA,Akutan SPB,54.13246694,14.2146889
KSM,St. Mary's,62.06048639,16.6978892
KTB,Thorne Bay,55.68796194,47.4633242
KTN,Ketchikan International,55.35556861,48.28626
KTS,Brevig Mission,65.33136111,13.5368333
KVC,King Cove,55.1163475,17.7337728
KVL,Kivalina,67.73125333,15.4481981
KWT,Kwethluk,60.80425194,18.55465
KXA,Kasaan SPB,55.53741389,47.6024856
KYK,Karluk,57.56706389,25.5496286
KYU,Koyukuk,64.87714278,22.2841642
L04,Holtville,32.84032361,64.7325194
L05,Kern Valley,35.72828472,61.5801931
L06,Furnace Creek,36.46383694,63.1185575
L08,Borrego Valley,33.25902778,63.6790278
L12,Redlands Municipal,34.08526167,62.8536211
L15,Henderson,35.97636444,64.8672292
L17,Taft-Kern County,35.14107806,60.5587706
L18,Fallbrook Community Airpark,33.35419806,62.7491314
L19,Wasco-Kern County,35.61967889,60.6462758
L26,Hesperia,34.37722333,62.6841217
L31,Greater St. Tammany Parish,30.44505417,90.01112111
L35,Big Bear City,34.26361944,63.145525
L38,Louisiana Regional,30.17135306,89.05960417
L39,Leesville,31.16819444,86.65754167
L42,Allen Parish,30.75016667,87.31152778
L45,Bakersfield Municipal,35.32483333,61.0041667
L49,South Lafourche,29.44482222,89.73888333
L52,Oceano County,35.10136472,59.3778847
L67,Rialto Municipal,34.12934361,62.5983697
L70,Agua Dulce Airpark,34.50415889,61.6871439
L71,California City Municipal,35.15125306,61.9833333
L72,Trona,35.81245333,62.6727217
L75,Southland,30.13138889,86.62388889
L83,Thibodaux Municipal,29.74779194,89.16710111
L84,Lost Hills-Kern County,35.62357083,60.3137617
L92,Alamo Landing,37.36246083,64.8055378
LAA,Lamar Muni,38.06969444,77.3115
LAF,Purdue University,40.41231694,93.06310111
LAL,Lakeland Linder Regional,27.98891667,97.98144444
LAM,Los Alamos,35.87980194,73.7305847
LAN,Capital City,42.7787,95.41264194
LAR,Laramie Regional,41.31205,74.3250136
LAS,McCarran International,36.08036111,64.8476667
LAW,Lawton-Ft Sill Regional,34.56771444,81.58336333
LAX,Los Angeles International,33.94253611,61.5919256
LBB,Lubbock International,33.66363889,78.1772222
LBE,Arnold Palmer Regional,40.27594,100.59520278
LBF,North Platte Regional,41.12621194,79.3163458
LBL,Liberal Municipal,37.04420944,79.0401389
LBO,Floyd W Jones Lebanon,37.64718056,87.34624222
LBT,Lumberton Municipal,34.60991667,100.94055556
LBX,Brazoria County,29.10863889,84.53791944
LCG,Wayne Municipal,42.24188889,83.01858333
LCH,Lake Charles Regional,30.1260975,86.77659639
LCI,Laconia Municipal,43.57272806,108.58109972
LCK,Rickenbacker International,39.81375917,97.07213528
LCQ,Lake City Municipal,30.18205556,97.42313889
LDJ,Linden,40.61744722,105.75540583
LDM,Mason County,43.96253278,93.59208472
LEB,Lebanon Municipal,43.62637222,107.69573278
LEE,Leesburg Regional,28.82274417,98.19099278
LEM,Lemmon Municipal,45.91869722,77.8938222
LEW,Auburn-Lewiston Municipal,44.04847278,109.7164925
LEX,Blue Grass,38.03697222,95.39461111
LFK,Lufkin-Angelina County,31.23401389,85.25
LFT,Lafayette Regional,30.20527972,88.012345
LGA,LaGuardia,40.77724306,106.12739083
LGB,Long Beach (Daugherty),33.81772222,61.8483889
LGC,LaGrange-Callaway,33.00884694,94.92739444
LGD,La Grande/Union County,45.29020944,61.9928892
LGU,Logan-Cache,41.78773083,68.1473178
LHD,Lake Hood SPB,61.18000361,30.0280678
LHM,Lincoln Regional,38.90916111,58.6486639
LHQ,Fairfield County,39.75564722,97.34289
LHV,Wm T Piper Memorial,41.13618028,102.57946444
LHX,La Junta Muni,38.05134111,76.4893092
LHZ,Franklin County,36.02334528,101.66972861
LIC,Limon Municipal,39.272765,76.3336608
LIH,Lihue,21.97598306,20.6610419
LIT,Adams,34.72939611,87.77575444
LJF,Litchfield Municipal,45.09712889,85.49273167
LKP,Lake Placid,44.26447361,106.03813361
LKR,Lancaster County,34.72291667,99.14541667
LKU,Louisa County / Freeman,38.00983333,102.02986111
LKV,Lake County,42.16111111,59.6009297
LLJ,Challis,44.52297806,65.7824358
LLQ,Monticello Municipal,33.6385525,88.24898167
LLU,Lamar Municipal,37.4894925,85.68849556
LMS,Louisville-Winston County,33.14620944,90.93752083
LMT,Klamath Falls International,42.15614361,58.2667919
LNA,Palm Beach County Park,26.593,99.91494444
LNC,Lancaster,32.57919111,83.28094889
LND,Hunt,42.81523611,71.2701608
LNK,Lincoln Municipal,40.85097222,83.24075
LNL,Kings Land O' Lakes,46.15387722,90.78805583
LNN,Lost Nation,41.68391667,98.60969444
LNP,Lonesome Pine,36.98743194,97.46982639
LNS,Lancaster,40.12171528,103.70390222
LNY,Lanai,20.78561111,23.0485819
LOL,Derby,40.066405,61.4348336
LOT,Lewis University,41.60844444,91.90905556
LOU,Bowman,38.228,94.33627778
LOZ,London-Corbin  Magee,37.08727778,95.92322222
LPC,Lompoc,34.66561028,59.5332117
LPR,Lorain Co Regional,41.34427778,97.82236111
LQK,Pickens County,34.80997222,97.29711111
LQR,Larned-Pawnee County,38.20809667,80.91392694
LRD,Laredo International,27.54373861,80.53845639
LRG,Lincoln Regional,45.36216083,111.46525306
LRJ,Le Mars Municipal,42.77801778,83.80631056
LRU,Las Cruces International,32.28941667,73.0780278
LSB,Lordsburg Municipal,32.33278083,71.3090258
LSE,La Crosse Municipal,43.87937972,88.74346222
LSK,Lusk Muni,42.75380806,75.5954464
LSN,Los Banos Municipal,37.06290556,59.1307489
LUG,Ellington,35.506975,93.19611389
LUK,Cincinnati Muni-Lunken,39.10334417,95.58138583
LUL,Hesler-Noble,31.67255139,90.82777583
LUP,Kalaupapa,21.21104028,23.0264028
LVJ,Clover,29.52130556,84.75783333
LVK,Livermore Municipal,37.69339944,58.1796481
LVM,Mission,45.69938889,69.5516944
LVN,Airlake,44.62785361,86.77189194
LVS,Las Vegas Municipal,35.65422222,74.8576111
LWB,Greenbrier Valley,37.85830556,99.60052778
LWC,Lawrence Municipal,39.01115222,84.78342306
LWD,Lamoni Municipal,40.63333306,86.09782972
LWL,Wells Municipal/Harriet,41.11853306,65.0777339
LWM,Lawrence Municipal,42.71720944,108.87657
LWS,Lewiston-Nez Perce County,46.37449806,62.9846056
LWT,Lewistown Muni,47.04913944,70.5333994
LWV,Lawrenceville-Vincennes Municipal,38.76429639,92.39450444
LXL,Little Falls - Morrison County,45.94943778,85.65291528
LXN,Lexington (Jim Kelly),40.791,80.22272222
LXT,Lee's Summit Municipal,38.95975,85.62841667
LXV,Lake County,39.2202675,73.6833094
LXY,Mexia-Limestone County,31.63983472,83.48527778
LYH,Lynchburg Municipal-Preston Glenn,37.32668528,100.79956944
LYO,Lyons-Rice County Municipal,38.34261472,81.77290361
LZU,Gwinnett County,33.97807611,96.03762278
M01,General Dewitt Spain,35.20069278,89.94602306
M02,Dickson Municipal,36.12931722,92.56992944
M03,Dennis F Cantrell,35.08080778,87.57503833
M04,Covington Municipal,35.583365,90.41277833
M05,Caruthersville Memorial,36.17506917,90.32492
M08,William L. Whitehurst,35.21445944,90.95663778
M09,Piedmont Municipal,37.12671694,89.2871025
M11,Copiah County,31.90293639,89.63129778
M13,Poplarville-Pearl River County,30.78602056,90.49549306
M15,Perry County,35.59590306,92.12330639
M16,John Bell Williams,32.30334111,89.59151667
M17,Bolivar Municipal,37.59693194,86.65235
M18,Hope Municipal,33.72008889,86.34115444
M19,Newport Municipal,35.63771778,88.82362444
M21,Muhlenberg County,37.22561111,92.84247222
M22,Russellville Municipal,34.44953972,92.28969167
M23,James H. Easom,32.31181111,90.86410806
M24,Dean Griffin Memorial,30.84324389,90.84022667
M25,Mayfield-Graves County,36.76911111,91.41527778
M27,Waldron Municipal,34.87509944,85.89006944
M29,Hassel,35.38507528,92.03247167
M30,Metropolis Municipal,37.18588722,91.24939
M32,Lake Village Municipal,33.3459775,88.68430167
M33,Sumner County Regional,36.37684472,93.59124139
M34,Kentucky Dam State Park,37.00950028,91.70413361
M36,Frank Federer Memorial,34.88000194,88.8235625
M37,Ruleville-Drew,33.77639167,89.47499167
M39,Mena Intermountain Municipal,34.54539444,85.79734722
M40,Monroe County,33.87374861,91.51032167
M41,Holly Springs-Marshall County,34.80434611,90.4788925
M43,Prentiss-Jefferson Davis County,31.59544583,90.09380944
M44,Houston Municipal,33.89177944,90.97632806
M46,Colstrip,45.85285,73.2907278
M48,Houston Memorial,37.33009167,88.02683056
M52,Franklin-Wilkins,35.65131944,91.62106556
M53,Humboldt Municipal,35.80218,91.12505056
M54,Lebanon Municipal,36.19041667,93.68430556
M58,Monett Municipal,36.90621528,85.98724167
M59,Richton-Perry County,31.31739944,91.06495222
M60,Woodruff County,35.27175278,88.72959583
M65,Wynne Municipal,35.23160167,89.23844889
M70,Pocahontas Municipal,36.24551111,89.04479556
M72,New Albany-Union County,34.54722222,90.97583333
M73,Almyra Municipal,34.41232833,88.53365278
M75,Malta,48.36694167,72.0806556
M76,Picayune Municipal,30.48748472,90.34880694
M77,Howard County,33.99673833,86.16186417
M78,Malvern Municipal,34.33331583,87.23850056
M79,John H Hooks Jr Memorial,32.48633611,88.22912472
M82,Madison County Executive,34.85645028,93.44378528
M83,McCharen,33.58403556,91.33331306
M89,Dexter B. Florence Memorial,34.09984639,86.93388306
M91,Springfield-Robertson County,36.53726194,93.07931083
M95,Richard Arthur,33.71221972,92.18495361
M97,Tunica Municipal,34.69232306,89.64934611
M99,Saline County/Watts,34.55656472,87.39306028
MAC,Herbert Smart Downtown,32.82213889,96.43797222
MAE,Madera Municipal,36.9857175,59.8880156
MAF,Midland International,31.94252778,77.7980861
MAI,Marianna Municipal,30.83780556,94.81811111
MAL,Malone-Dufort,44.85365722,105.67105028
MAO,Marion County,34.18116667,100.66527778
MAW,Malden Municipal,36.60055694,90.00779722
MAZ,Eugenio Maria De Hostos,18.25569444,112.85152778
MBG,Mobridge Municipal,45.54650361,79.5920808
MBL,Manistee County Blacker,44.27319722,93.7509975
MBO,Bruce Campbell,32.43866444,89.89690778
MBS,Mbs International,43.53291472,95.92035278
MBT,Murfreesboro Municipal,35.87748444,93.62246778
MBY,Omar N Bradley,39.46392583,87.57240222
MCB,McComb-Pike County,31.17845444,89.52812472
MCD,Mackinac Island,45.86493444,95.36265556
MCE,Merced Municipal/MacReady,37.28472861,59.4861142
MCG,McGrath,62.95287361,24.3942375
MCI,Kansas City International,39.29760528,85.28609444
MCK,McCook Municipal,40.20638889,79.4081944
MCN,Middle Georgia Regional,32.69284944,96.35078917
MCO,Orlando International,28.42888889,98.68397222
MCW,Mason City Municipal,43.1577925,86.66873944
MCX,White County,40.70881639,93.23323861
MCZ,Martin County,35.86219306,102.82179722
MDD,Midland Airpark,32.03652444,77.8989722
MDF,Mooreland Municipal,36.48475778,80.80584222
MDH,Southern Illinois,37.77809583,90.74796889
MDR,Medfra,63.10577694,25.2810194
MDS,Madison Municipal,44.01597222,82.91406667
MDT,Harrisburg Intl,40.19349528,103.23659639
MDW,Chicago Midway,41.7859825,92.24757556
MDZ,Taylor County,45.10097556,89.69659
MEB,Laurinburg-Maxton,34.79193917,100.63415222
MEI,Key,32.33313333,91.24879444
MEJ,Meade Municipal,37.27938889,79.6436944
MEM,Memphis International,35.04241667,90.02333333
MER,Castle,37.38048056,59.4318111
MEV,Minden-Tahoe,39.00030889,60.2491936
MEY,Mapleton Municipal,42.178295,84.20635472
MFD,Mansfield Lahm Municipal,40.82141667,97.48336111
MFE,McAllen Miller International,26.17583333,81.76138889
MFI,Marshfield Municipal,44.63687972,89.81067333
MFR,Rogue Valley International,42.37422778,57.1265022
MFV,Accomack County,37.64688889,104.23894444
MGC,Michigan City Municipal,41.70331694,93.17875833
MGJ,Orange Cty,41.50998278,105.73534944
MGM,Montgomery Regional Apt,32.30064417,93.60602389
MGR,Moultrie Municipal,31.08490917,96.19674472
MGW,Morgantown Muni-Walter L. Bill Hart Fld.,39.6429075,100.08368583
MGY,Dayton Wright Brothers,39.58897222,95.77513889
MHE,Mitchell Municipal,43.77483333,81.96138889
MHK,Manhattan Regional,39.14096722,83.32916722
MHL,Marshall Memorial Municipal,39.09575472,86.79712111
MHM,Minchumina,63.880565,27.6993244
MHP,Metter Municipal,32.37388889,97.92080556
MHR,Sacramento Mather,38.55389694,58.7024092
MHT,Manchester,42.93451639,108.56294417
MHV,Mojave,35.05936472,61.8481439
MIA,Miami International,25.79325,99.70944444
MIB,Minot AFB,48.415769,78.641961
MIC,Crystal,45.06198611,86.6460625
MIE,Delaware County,40.24234806,94.60414
MIO,Miami Municipal,36.90922083,85.11249972
MIT,Shafter-Minter,35.50592944,60.8084764
MIV,Millville Muni,39.36780556,104.92777778
MIW,Marshalltown Municipal,42.11272639,87.08221222
MJQ,Jackson Municipal,43.65004111,85.01345389
MJX,Robert J. Miller Airpark,39.92749806,105.70762083
MKA,Miller Municipal,44.52524444,81.04188556
MKC,Downtown,39.12324111,85.407265
MKE,General Mitchell International,42.94722222,92.10341667
MKG,Muskegon County,43.16948806,93.76177694
MKJ,Mountain Empire,36.8948525,98.650045
MKK,Molokai,21.15288583,22.9037439
MKL,McKellar-Sipes Regional,35.59987944,91.08438389
MKO,Davis,35.65773028,84.63835111
MKT,Mankato Regional,44.22164528,86.08125667
MKV,Marksville Municipal,31.09466,87.93093139
MKY,Marco Island,25.99502778,98.32747222
MLB,Melbourne International,28.10275,99.35419444
MLC,McAlester Regional,34.88240194,84.21653722
MLE,Millard,41.196,83.88772222
MLF,Milford Municipal,38.4266325,66.9875436
MLI,Quad City,41.44852639,89.49246083
MLJ,Baldwin County,33.15419444,96.75938889
MLL,Marshall,61.8659225,17.9309544
MLS,Frank Wiley,46.42795972,74.1137603
MLT,Millinocket Municipal,45.64783611,111.31443806
MLU,Monroe Regional,32.51086556,87.96231222
MLY,Manley Hot Springs,64.99756472,29.3558703
MMH,Mammoth Yosemite,37.62404861,61.1622278
MMI,McMinn County,35.39730333,95.43743139
MMK,Meriden-Markham Municipal,41.50871472,107.17052167
MML,Marshall Muni - Ryan,44.45006611,84.17765972
MMU,Morristown Municipal,40.79935,105.58512528
MMV,McMinnville Muni,45.19444444,56.8640556
MNF,Mountain View,36.99282694,88.28554389
MNI,Clarendon County,33.58711111,99.79133333
MNM,Menominee-Marinette Twin County,45.12665028,92.36155944
MNN,Marion Municipal,40.61625,96.93652778
MNV,Monroe County,35.54537222,95.619765
MNZ,Hamilton Municipal,31.66592639,81.8513625
MO6,Washington Memorial,38.59163472,89.00238556
MO85,Lawrence Smith Memorial,38.61102222,85.65786944
MOB,Mobile Regional,30.69141667,91.75716667
MOD,Modesto City-County-Harry Sham,37.62581722,59.0455786
MOP,Mount Pleasant Municipal,43.62166833,95.262515
MOR,Moore-Murrell,36.17939639,96.62455056
